date,store_id,sku,quantity_on_hand,quantity_sold,status,days_of_supply,value_on_hand
2024-10-04,ST005,SKU01012,0,10,Out of Stock,0,0.0
2024-10-04,ST005,SKU01013,55,12,Overstock,4,5728.8
2024-10-04,ST005,SKU01014,93,16,Overstock,6,16590.27
2024-10-04,ST005,SKU01015,105,3,Overstock,24,73472.7
2024-10-04,ST005,SKU01016,77,12,In Stock,7,20639.08
2024-10-04,ST005,SKU01017,47,2,In Stock,16,20519.73
2024-10-04,ST005,SKU01018,0,7,Out of Stock,0,0.0
2024-10-04,ST005,SKU01019,94,7,Overstock,12,46573.24
2024-10-04,ST005,SKU01020,128,13,Overstock,10,100967.68
2024-10-04,ST005,SKU01021,53,6,In Stock,14,41714.71
2024-10-04,ST005,SKU01022,88,17,Overstock,6,48268.0
2024-10-04,ST005,SKU01023,105,10,In Stock,7,33773.25
2024-10-04,ST005,SKU01024,103,19,Overstock,11,20421.81
2024-10-04,ST005,SKU01025,128,1,Overstock,35,36408.32
2024-10-04,ST005,SKU01026,5,3,Low Stock,1,3162.85
2024-10-04,ST005,SKU01027,89,6,Overstock,8,49811.52
2024-10-04,ST005,SKU01028,48,2,In Stock,16,14680.8
2024-10-04,ST005,SKU01029,78,5,Overstock,24,37447.8
2024-10-04,ST005,SKU01031,18,17,In Stock,1,13564.08
2024-10-04,ST005,SKU01032,47,4,In Stock,7,36266.14
2024-10-04,ST005,SKU01033,53,15,In Stock,3,17376.58
2024-10-04,ST005,SKU01034,0,6,Out of Stock,0,0.0
2024-10-04,ST005,SKU01035,86,14,Overstock,6,21414.0
2024-10-04,ST005,SKU01036,128,9,Overstock,16,21955.84
2024-10-04,ST005,SKU01037,128,7,Overstock,18,11943.68
2024-10-04,ST005,SKU01038,110,17,Overstock,8,5531.9
2024-10-04,ST005,SKU01039,138,8,Overstock,22,60954.6
2024-10-04,ST005,SKU01040,134,4,Overstock,32,48561.6
2024-10-04,ST005,SKU01041,131,3,Overstock,44,20327.27
2024-10-04,ST005,SKU01042,45,4,In Stock,7,19035.9
2024-10-04,ST005,SKU01043,105,9,In Stock,13,30100.35
2024-10-04,ST005,SKU01044,123,13,Overstock,12,79874.97
2024-10-04,ST005,SKU01045,76,1,Overstock,31,23727.2
2024-10-04,ST005,SKU01046,45,9,In Stock,10,34043.4
2024-10-04,ST005,SKU01047,46,7,In Stock,4,30026.04
2024-10-04,ST005,SKU01048,11,6,Low Stock,4,815.1
2024-10-04,ST005,SKU01049,138,5,Overstock,20,30820.92
2024-10-04,ST005,SKU01050,56,7,In Stock,5,8870.4
2024-10-04,ST006,SKU01001,5,17,Low Stock,0,2638.45
2024-10-04,ST006,SKU01002,60,5,In Stock,21,29825.4
2024-10-04,ST006,SKU01003,115,17,Overstock,10,72730.6
2024-10-04,ST006,SKU01005,26,6,Low Stock,2,17417.14
2024-10-04,ST006,SKU01006,13,4,Low Stock,3,6016.53
2024-10-04,ST006,SKU01008,132,9,In Stock,10,17149.44
2024-10-04,ST006,SKU01009,12,8,Low Stock,1,371.76
2024-10-04,ST006,SKU01010,60,16,In Stock,4,6622.8
2024-10-04,ST006,SKU01011,102,13,In Stock,10,60087.18
2024-10-04,ST006,SKU01012,118,1,Overstock,58,68788.1
2024-10-04,ST006,SKU01015,67,11,In Stock,5,46882.58
2024-10-04,ST006,SKU01019,75,15,Overstock,5,37159.5
2024-10-04,ST006,SKU01020,82,7,In Stock,9,64682.42
2024-10-04,ST006,SKU01021,69,12,In Stock,4,54307.83
2024-10-04,ST006,SKU01022,33,9,In Stock,2,18100.5
2024-10-04,ST006,SKU01023,49,4,In Stock,11,15760.85
2024-10-04,ST006,SKU01024,3,9,Low Stock,0,594.81
2024-10-04,ST006,SKU01025,113,10,Overstock,10,32141.72
2024-10-04,ST006,SKU01026,58,10,In Stock,6,36689.06
2024-10-04,ST006,SKU01027,18,2,Low Stock,5,10074.24
2024-10-04,ST006,SKU01028,31,3,In Stock,15,9481.35
2024-10-04,ST006,SKU01029,33,16,In Stock,2,15843.3
2024-10-04,ST006,SKU01030,122,5,Overstock,19,66094.72
2024-10-04,ST006,SKU01031,59,7,In Stock,6,44460.04
2024-10-04,ST006,SKU01032,0,13,Out of Stock,0,0.0
2024-10-04,ST006,SKU01033,123,14,Overstock,10,40326.78
2024-10-04,ST006,SKU01034,140,2,Overstock,32,18097.8
2024-10-04,ST006,SKU01035,136,11,Overstock,16,33864.0
2024-10-04,ST006,SKU01036,99,10,Overstock,25,16981.47
2024-10-04,ST006,SKU01037,4,6,Low Stock,0,373.24
2024-10-04,ST006,SKU01038,52,6,Overstock,4,2615.08
2024-10-04,ST006,SKU01039,143,5,Overstock,15,63163.1
2024-10-04,ST006,SKU01040,103,4,In Stock,40,37327.2
2024-10-04,ST006,SKU01042,44,10,In Stock,3,18612.88
2024-10-04,ST006,SKU01043,140,4,Overstock,15,40133.8
2024-10-04,ST006,SKU01044,91,2,Overstock,19,59094.49
2024-10-04,ST006,SKU01046,126,18,Overstock,9,95321.52
2024-10-04,ST006,SKU01047,56,9,In Stock,4,36553.44
2024-10-04,ST006,SKU01048,22,10,Low Stock,2,1630.2
2024-10-04,ST006,SKU01050,112,3,Overstock,20,17740.8
2024-10-04,ST007,SKU01001,127,4,Overstock,17,67016.63
2024-10-04,ST007,SKU01002,73,4,In Stock,15,36287.57
2024-10-04,ST007,SKU01003,51,5,In Stock,4,32254.44
2024-10-04,ST007,SKU01004,44,3,In Stock,7,33216.48
2024-10-04,ST007,SKU01005,25,2,Low Stock,2,16747.25
2024-10-04,ST007,SKU01006,120,5,Overstock,22,55537.2
2024-10-04,ST007,SKU01007,55,8,In Stock,6,40648.3
2024-10-04,ST007,SKU01008,34,8,Low Stock,3,4417.28
2024-10-04,ST007,SKU01009,79,17,In Stock,7,2447.42
2024-10-04,ST007,SKU01010,52,8,In Stock,6,5739.76
2024-10-04,ST007,SKU01011,104,12,In Stock,7,61265.36
2024-10-04,ST007,SKU01012,132,1,Overstock,47,76949.4
2024-10-04,ST007,SKU01013,7,2,Low Stock,2,729.12
2024-10-04,ST007,SKU01014,94,2,Overstock,25,16768.66
2024-10-04,ST007,SKU01015,127,7,Overstock,21,88866.98
2024-10-04,ST007,SKU01016,90,4,In Stock,34,24123.6
2024-10-04,ST007,SKU01018,59,6,Overstock,5,4166.58
2024-10-04,ST007,SKU01019,67,6,Overstock,7,33195.82
2024-10-04,ST007,SKU01020,9,3,Low Stock,2,7099.29
2024-10-04,ST007,SKU01021,1,10,Low Stock,0,787.07
2024-10-04,ST007,SKU01022,132,6,Overstock,17,72402.0
2024-10-04,ST007,SKU01023,60,11,In Stock,6,19299.0
2024-10-04,ST007,SKU01024,81,7,Overstock,13,16059.87
2024-10-04,ST007,SKU01025,38,16,In Stock,3,10808.72
2024-10-04,ST007,SKU01028,67,11,In Stock,8,20491.95
2024-10-04,ST007,SKU01029,137,7,Overstock,15,65773.7
2024-10-04,ST007,SKU01030,132,7,Overstock,11,71512.32
2024-10-04,ST007,SKU01031,51,3,In Stock,13,38431.56
2024-10-04,ST007,SKU01032,56,13,In Stock,4,43210.72
2024-10-04,ST007,SKU01034,4,21,Low Stock,0,517.08
2024-10-04,ST007,SKU01036,143,4,Overstock,48,24528.79
2024-10-04,ST007,SKU01037,136,5,Overstock,27,12690.16
2024-10-04,ST007,SKU01038,129,10,Overstock,13,6487.41
2024-10-04,ST007,SKU01039,84,4,Overstock,15,37102.8
2024-10-04,ST007,SKU01040,40,15,In Stock,2,14496.0
2024-10-04,ST007,SKU01041,37,7,Low Stock,6,5741.29
2024-10-04,ST007,SKU01042,8,2,Low Stock,2,3384.16
2024-10-04,ST007,SKU01043,29,3,Low Stock,10,8313.43
2024-10-04,ST007,SKU01044,99,7,Overstock,13,64289.61
2024-10-04,ST007,SKU01045,70,4,Overstock,13,21854.0
2024-10-04,ST007,SKU01046,121,0,Overstock,31,91538.92
2024-10-04,ST007,SKU01047,56,11,In Stock,4,36553.44
2024-10-04,ST007,SKU01048,51,2,Overstock,19,3779.1
2024-10-04,ST007,SKU01049,85,2,Overstock,23,18983.9
2024-10-04,ST007,SKU01050,113,7,Overstock,13,17899.2
2024-10-04,ST008,SKU01000,86,5,In Stock,9,55151.8
2024-10-04,ST008,SKU01001,34,16,Low Stock,2,17941.46
2024-10-04,ST008,SKU01003,65,18,In Stock,6,41108.6
2024-10-04,ST008,SKU01004,129,12,Overstock,9,97384.68
2024-10-04,ST008,SKU01005,103,0,In Stock,30,68998.67
2024-10-04,ST008,SKU01006,89,15,In Stock,6,41190.09
2024-10-04,ST008,SKU01007,80,4,In Stock,15,59124.8
2024-10-04,ST008,SKU01009,19,10,Low Stock,1,588.62
2024-10-04,ST008,SKU01010,142,3,Overstock,56,15673.96
2024-10-04,ST008,SKU01011,57,5,In Stock,7,33578.13
2024-10-04,ST008,SKU01012,6,6,Low Stock,0,3497.7
2024-10-04,ST008,SKU01013,93,8,Overstock,9,9686.88
2024-10-04,ST008,SKU01014,57,8,In Stock,7,10168.23
2024-10-04,ST008,SKU01015,139,1,Overstock,53,97263.86
2024-10-04,ST008,SKU01016,41,4,In Stock,9,10989.64
2024-10-04,ST008,SKU01017,99,2,In Stock,24,43222.41
2024-10-04,ST008,SKU01018,17,12,Low Stock,1,1200.54
2024-10-04,ST008,SKU01019,31,9,Low Stock,3,15359.26
2024-10-04,ST008,SKU01020,98,12,In Stock,8,77303.38
2024-10-04,ST008,SKU01021,51,2,In Stock,16,40140.57
2024-10-04,ST008,SKU01022,49,0,In Stock,12,26876.5
2024-10-04,ST008,SKU01023,83,15,In Stock,6,26696.95
2024-10-04,ST008,SKU01024,14,4,In Stock,3,2775.78
2024-10-04,ST008,SKU01025,91,12,Overstock,17,25884.04
2024-10-04,ST008,SKU01026,1,11,Low Stock,0,632.57
2024-10-04,ST008,SKU01029,69,14,In Stock,6,33126.9
2024-10-04,ST008,SKU01030,69,5,Overstock,10,37381.44
2024-10-04,ST008,SKU01031,99,2,Overstock,19,74602.44
2024-10-04,ST008,SKU01032,77,8,Overstock,6,59414.74
2024-10-04,ST008,SKU01033,117,5,Overstock,33,38359.62
2024-10-04,ST008,SKU01034,26,5,Low Stock,6,3361.02
2024-10-04,ST008,SKU01035,117,6,Overstock,33,29133.0
2024-10-04,ST008,SKU01036,79,16,Overstock,6,13550.87
2024-10-04,ST008,SKU01037,15,7,Low Stock,2,1399.65
2024-10-04,ST008,SKU01038,68,2,Overstock,22,3419.72
2024-10-04,ST008,SKU01039,91,7,Overstock,16,40194.7
2024-10-04,ST008,SKU01040,25,10,Low Stock,3,9060.0
2024-10-04,ST008,SKU01041,12,1,Low Stock,2,1862.04
2024-10-04,ST008,SKU01043,63,13,In Stock,6,18060.21
2024-10-04,ST008,SKU01045,111,3,Overstock,24,34654.2
2024-10-04,ST008,SKU01046,61,9,In Stock,5,46147.72
2024-10-04,ST008,SKU01047,0,10,Out of Stock,0,0.0
2024-10-04,ST008,SKU01048,8,3,Low Stock,2,592.8
2024-10-04,ST008,SKU01049,27,4,In Stock,8,6030.18
2024-10-04,ST008,SKU01050,116,10,Overstock,9,18374.4
2024-10-05,ST001,SKU01000,106,13,In Stock,12,67977.8
2024-10-05,ST001,SKU01001,32,6,Low Stock,3,16886.08
2024-10-05,ST001,SKU01002,68,14,In Stock,6,33802.12
2024-10-05,ST001,SKU01003,62,6,In Stock,11,39211.28
2024-10-05,ST001,SKU01004,83,16,In Stock,5,62658.36
2024-10-05,ST001,SKU01005,64,5,In Stock,10,42872.96
2024-10-05,ST001,SKU01006,85,5,In Stock,10,39338.85
2024-10-05,ST001,SKU01009,129,3,Overstock,28,3996.42
2024-10-05,ST001,SKU01010,135,14,Overstock,9,14901.3
2024-10-05,ST001,SKU01011,116,14,In Stock,10,68334.44
2024-10-05,ST001,SKU01012,125,13,Overstock,9,72868.75
2024-10-05,ST001,SKU01013,9,2,Low Stock,3,937.44
2024-10-05,ST001,SKU01014,126,15,Overstock,10,22477.14
2024-10-05,ST001,SKU01016,29,12,Low Stock,2,7773.16
2024-10-05,ST001,SKU01017,24,7,Low Stock,3,10478.16
2024-10-05,ST001,SKU01018,0,14,Out of Stock,0,0.0
2024-10-05,ST001,SKU01019,103,6,Overstock,9,51032.38
2024-10-05,ST001,SKU01020,76,6,In Stock,5,59949.56
2024-10-05,ST001,SKU01021,3,16,Low Stock,0,2361.21
2024-10-05,ST001,SKU01022,103,7,Overstock,7,56495.5
2024-10-05,ST001,SKU01025,2,3,Low Stock,0,568.88
2024-10-05,ST001,SKU01026,14,19,Low Stock,1,8855.98
2024-10-05,ST001,SKU01028,51,6,In Stock,6,15598.35
2024-10-05,ST001,SKU01029,71,21,Overstock,6,34087.1
2024-10-05,ST001,SKU01030,7,3,Low Stock,2,3792.32
2024-10-05,ST001,SKU01031,2,3,Low Stock,0,1507.12
2024-10-05,ST001,SKU01032,33,4,In Stock,5,25463.46
2024-10-05,ST001,SKU01033,29,6,Low Stock,4,9507.94
2024-10-05,ST001,SKU01035,55,2,In Stock,27,13695.0
2024-10-05,ST001,SKU01036,0,9,Out of Stock,0,0.0
2024-10-05,ST001,SKU01037,88,5,In Stock,19,8211.28
2024-10-05,ST001,SKU01039,66,6,Overstock,7,29152.2
2024-10-05,ST001,SKU01040,133,10,Overstock,14,48199.2
2024-10-05,ST001,SKU01042,110,14,In Stock,7,46532.2
2024-10-05,ST001,SKU01044,71,7,Overstock,22,46106.69
2024-10-05,ST001,SKU01045,48,14,Overstock,3,14985.6
2024-10-05,ST001,SKU01046,78,2,Overstock,25,59008.56
2024-10-05,ST001,SKU01047,4,7,Low Stock,0,2610.96
2024-10-05,ST001,SKU01048,9,14,Low Stock,0,666.9
2024-10-05,ST001,SKU01049,44,7,In Stock,4,9826.96
2024-10-05,ST001,SKU01050,51,6,In Stock,13,8078.4
2024-10-05,ST002,SKU01000,29,11,Low Stock,2,18597.7
2024-10-05,ST002,SKU01001,120,2,Overstock,28,63322.8
2024-10-05,ST002,SKU01002,124,9,Overstock,14,61639.16
2024-10-05,ST002,SKU01003,59,2,In Stock,22,37313.96
2024-10-05,ST002,SKU01004,26,10,In Stock,1,19627.92
2024-10-05,ST002,SKU01005,132,1,Overstock,38,88425.48
2024-10-05,ST002,SKU01007,96,1,In Stock,26,70949.76
2024-10-05,ST002,SKU01009,14,9,Low Stock,1,433.72
2024-10-05,ST002,SKU01010,1,9,Low Stock,0,110.38
2024-10-05,ST002,SKU01013,100,1,Overstock,17,10416.0
2024-10-05,ST002,SKU01014,5,12,Low Stock,0,891.95
2024-10-05,ST002,SKU01015,99,6,Overstock,18,69274.26
2024-10-05,ST002,SKU01018,68,10,Overstock,6,4802.16
2024-10-05,ST002,SKU01019,13,3,Low Stock,2,6440.98
2024-10-05,ST002,SKU01020,100,14,In Stock,10,78881.0
2024-10-05,ST002,SKU01021,126,8,Overstock,11,99170.82
2024-10-05,ST002,SKU01023,0,10,Out of Stock,0,0.0
2024-10-05,ST002,SKU01024,128,13,Overstock,10,25378.56
2024-10-05,ST002,SKU01025,82,10,Overstock,6,23324.08
2024-10-05,ST002,SKU01026,84,10,Overstock,11,53135.88
2024-10-05,ST002,SKU01027,36,16,Low Stock,2,20148.48
2024-10-05,ST002,SKU01028,11,5,Low Stock,1,3364.35
2024-10-05,ST002,SKU01031,99,9,Overstock,15,74602.44
2024-10-05,ST002,SKU01032,82,13,Overstock,6,63272.84
2024-10-05,ST002,SKU01033,41,6,Low Stock,10,13442.26
2024-10-05,ST002,SKU01034,99,15,Overstock,13,12797.73
2024-10-05,ST002,SKU01035,0,17,Out of Stock,0,0.0
2024-10-05,ST002,SKU01037,112,7,In Stock,13,10450.72
2024-10-05,ST002,SKU01038,127,11,Overstock,10,6386.83
2024-10-05,ST002,SKU01039,3,13,Low Stock,0,1325.1
2024-10-05,ST002,SKU01040,92,14,In Stock,6,33340.8
2024-10-05,ST002,SKU01041,110,11,Overstock,12,17068.7
2024-10-05,ST002,SKU01042,80,7,In Stock,8,33841.6
2024-10-05,ST002,SKU01043,61,8,In Stock,5,17486.87
2024-10-05,ST002,SKU01044,135,3,Overstock,16,87667.65
2024-10-05,ST002,SKU01045,116,9,Overstock,9,36215.2
2024-10-05,ST002,SKU01046,28,9,Low Stock,2,21182.56
2024-10-05,ST002,SKU01047,140,8,Overstock,29,91383.6
2024-10-05,ST002,SKU01048,140,3,Overstock,32,10374.0
2024-10-05,ST002,SKU01049,102,1,Overstock,38,22780.68
2024-10-05,ST002,SKU01050,105,9,Overstock,10,16632.0
2024-10-05,ST003,SKU01000,51,12,In Stock,4,32706.3
2024-10-05,ST003,SKU01001,126,17,Overstock,8,66488.94
2024-10-05,ST003,SKU01002,116,9,In Stock,12,57662.44
2024-10-05,ST003,SKU01004,127,3,Overstock,19,95874.84
2024-10-05,ST003,SKU01005,27,11,Low Stock,2,18087.03
2024-10-05,ST003,SKU01006,71,17,In Stock,4,32859.51
2024-10-05,ST003,SKU01007,45,5,Low Stock,9,33257.7
2024-10-05,ST003,SKU01009,82,4,Overstock,27,2540.36
2024-10-05,ST003,SKU01010,139,3,Overstock,29,15342.82
2024-10-05,ST003,SKU01011,71,11,In Stock,9,41825.39
2024-10-05,ST003,SKU01013,98,2,Overstock,25,10207.68
2024-10-05,ST003,SKU01014,57,7,In Stock,9,10168.23
2024-10-05,ST003,SKU01015,16,11,Low Stock,1,11195.84
2024-10-05,ST003,SKU01016,133,4,Overstock,35,35649.32
2024-10-05,ST003,SKU01018,117,11,Overstock,8,8262.54
2024-10-05,ST003,SKU01019,137,11,Overstock,13,67878.02
2024-10-05,ST003,SKU01020,21,4,In Stock,4,16565.01
2024-10-05,ST003,SKU01022,64,6,Overstock,9,35104.0
2024-10-05,ST003,SKU01024,67,9,Overstock,5,13284.09
2024-10-05,ST003,SKU01025,25,17,Low Stock,1,7111.0
2024-10-05,ST003,SKU01026,70,9,Overstock,5,44279.9
2024-10-05,ST003,SKU01027,44,1,Low Stock,19,24625.92
2024-10-05,ST003,SKU01028,6,8,Low Stock,0,1835.1
2024-10-05,ST003,SKU01029,0,15,Out of Stock,0,0.0
2024-10-05,ST003,SKU01030,127,13,Overstock,11,68803.52
2024-10-05,ST003,SKU01031,106,4,Overstock,26,79877.36
2024-10-05,ST003,SKU01032,54,7,In Stock,10,41667.48
2024-10-05,ST003,SKU01033,135,8,Overstock,19,44261.1
2024-10-05,ST003,SKU01035,44,14,In Stock,3,10956.0
2024-10-05,ST003,SKU01037,84,9,In Stock,7,7838.04
2024-10-05,ST003,SKU01038,128,3,Overstock,47,6437.12
2024-10-05,ST003,SKU01039,74,14,Overstock,7,32685.8
2024-10-05,ST003,SKU01040,100,12,In Stock,9,36240.0
2024-10-05,ST003,SKU01041,77,0,In Stock,14,11948.09
2024-10-05,ST003,SKU01042,90,12,In Stock,6,38071.8
2024-10-05,ST003,SKU01043,85,8,In Stock,10,24366.95
2024-10-05,ST003,SKU01044,133,13,Overstock,11,86368.87
2024-10-05,ST003,SKU01045,61,15,Overstock,6,19044.2
2024-10-05,ST003,SKU01046,83,11,Overstock,7,62791.16
2024-10-05,ST003,SKU01047,92,3,In Stock,22,60052.08
2024-10-05,ST003,SKU01048,92,11,Overstock,6,6817.2
2024-10-05,ST003,SKU01050,128,9,Overstock,9,20275.2
2024-10-05,ST004,SKU01000,41,10,In Stock,3,26293.3
2024-10-05,ST004,SKU01001,84,7,In Stock,10,44325.96
2024-10-05,ST004,SKU01002,2,6,Low Stock,0,994.18
2024-10-05,ST004,SKU01003,74,8,In Stock,10,46800.56
2024-10-05,ST004,SKU01004,103,11,In Stock,11,77756.76
2024-10-05,ST004,SKU01005,125,6,Overstock,21,83736.25
2024-10-05,ST004,SKU01006,136,13,Overstock,10,62942.16
2024-10-05,ST004,SKU01007,99,8,In Stock,16,73166.94
2024-10-05,ST004,SKU01008,60,4,In Stock,12,7795.2
2024-10-05,ST004,SKU01009,12,10,Low Stock,1,371.76
2024-10-05,ST004,SKU01011,58,12,In Stock,5,34167.22
2024-10-05,ST004,SKU01013,103,6,Overstock,22,10728.48
2024-10-05,ST004,SKU01014,53,3,In Stock,13,9454.67
2024-10-05,ST004,SKU01015,127,8,Overstock,11,88866.98
2024-10-05,ST004,SKU01016,97,11,In Stock,8,25999.88
2024-10-05,ST004,SKU01017,73,4,In Stock,13,31871.07
2024-10-05,ST004,SKU01019,131,0,Overstock,63,64905.26
2024-10-05,ST004,SKU01021,64,11,In Stock,4,50372.48
2024-10-05,ST004,SKU01022,46,14,In Stock,3,25231.0
2024-10-05,ST004,SKU01023,73,2,In Stock,30,23480.45
2024-10-05,ST004,SKU01024,66,5,Overstock,14,13085.82
2024-10-05,ST004,SKU01025,135,7,Overstock,13,38399.4
2024-10-05,ST004,SKU01026,83,16,Overstock,7,52503.31
2024-10-05,ST004,SKU01027,128,18,Overstock,8,71639.04
2024-10-05,ST004,SKU01028,138,6,Overstock,16,42207.3
2024-10-05,ST004,SKU01029,64,5,In Stock,11,30726.4
2024-10-05,ST004,SKU01030,122,4,Overstock,14,66094.72
2024-10-05,ST004,SKU01031,97,17,Overstock,7,73095.32
2024-10-05,ST004,SKU01032,114,10,Overstock,18,87964.68
2024-10-05,ST004,SKU01033,108,18,Overstock,7,35408.88
2024-10-05,ST004,SKU01034,82,5,Overstock,11,10600.14
2024-10-05,ST004,SKU01035,84,6,Overstock,8,20916.0
2024-10-05,ST004,SKU01036,58,10,Overstock,5,9948.74
2024-10-05,ST004,SKU01037,54,2,In Stock,14,5038.74
2024-10-05,ST004,SKU01038,72,14,Overstock,9,3620.88
2024-10-05,ST004,SKU01039,123,6,Overstock,28,54329.1
2024-10-05,ST004,SKU01040,87,5,In Stock,14,31528.8
2024-10-05,ST004,SKU01041,31,4,Low Stock,5,4810.27
2024-10-05,ST004,SKU01042,74,6,In Stock,8,31303.48
2024-10-05,ST004,SKU01043,101,4,In Stock,30,28953.67
2024-10-05,ST004,SKU01044,23,1,Low Stock,7,14935.97
2024-10-05,ST004,SKU01045,21,10,Low Stock,2,6556.2
2024-10-05,ST004,SKU01046,59,3,In Stock,20,44634.68
2024-10-05,ST004,SKU01047,21,13,In Stock,2,13707.54
2024-10-05,ST004,SKU01048,15,5,Low Stock,3,1111.5
2024-10-05,ST004,SKU01049,55,7,In Stock,7,12283.7
2024-10-05,ST004,SKU01050,59,2,In Stock,21,9345.6
2024-10-05,ST005,SKU01000,9,3,Low Stock,2,5771.7
2024-10-05,ST005,SKU01001,48,9,In Stock,5,25329.12
2024-10-05,ST005,SKU01002,102,7,In Stock,12,50703.18
2024-10-05,ST005,SKU01003,95,18,In Stock,7,60081.8
2024-10-05,ST005,SKU01004,97,14,In Stock,8,73227.24
2024-10-05,ST005,SKU01005,23,8,Low Stock,2,15407.47
2024-10-05,ST005,SKU01006,49,4,In Stock,7,22677.69
2024-10-05,ST005,SKU01007,120,15,In Stock,11,88687.2
2024-10-05,ST005,SKU01008,4,2,Low Stock,1,519.68
2024-10-05,ST005,SKU01009,84,1,Overstock,14,2602.32
2024-10-05,ST005,SKU01010,38,1,In Stock,12,4194.44
2024-10-05,ST005,SKU01011,75,8,In Stock,6,44181.75
2024-10-05,ST005,SKU01012,55,20,In Stock,3,32062.25
2024-10-05,ST005,SKU01013,76,9,Overstock,14,7916.16
2024-10-05,ST005,SKU01014,117,5,Overstock,19,20871.63
2024-10-05,ST005,SKU01015,50,4,In Stock,7,34987.0
2024-10-05,ST005,SKU01016,31,8,Low Stock,11,8309.24
2024-10-05,ST005,SKU01017,15,3,Low Stock,2,6548.85
2024-10-05,ST005,SKU01018,70,3,Overstock,18,4943.4
2024-10-05,ST005,SKU01019,92,12,Overstock,6,45582.32
2024-10-05,ST005,SKU01020,77,6,In Stock,15,60738.37
2024-10-05,ST005,SKU01022,59,4,Overstock,10,32361.5
2024-10-05,ST005,SKU01023,27,1,In Stock,8,8684.55
2024-10-05,ST005,SKU01025,1,17,Low Stock,0,284.44
2024-10-05,ST005,SKU01026,8,7,Low Stock,0,5060.56
2024-10-05,ST005,SKU01027,34,10,Low Stock,6,19029.12
2024-10-05,ST005,SKU01028,70,3,In Stock,23,21409.5
2024-10-05,ST005,SKU01029,125,12,Overstock,10,60012.5
2024-10-05,ST005,SKU01030,5,3,Low Stock,1,2708.8
2024-10-05,ST005,SKU01031,74,5,In Stock,17,55763.44
2024-10-05,ST005,SKU01032,110,3,Overstock,36,84878.2
2024-10-05,ST005,SKU01033,136,8,Overstock,10,44588.96
2024-10-05,ST005,SKU01034,121,8,Overstock,10,15641.67
2024-10-05,ST005,SKU01036,57,13,Overstock,4,9777.21
2024-10-05,ST005,SKU01037,52,6,In Stock,4,4852.12
2024-10-05,ST005,SKU01039,91,13,Overstock,6,40194.7
2024-10-05,ST005,SKU01040,56,7,In Stock,7,20294.4
2024-10-05,ST005,SKU01042,43,2,In Stock,9,18189.86
2024-10-05,ST005,SKU01044,5,3,Low Stock,2,3246.95
2024-10-05,ST005,SKU01045,97,4,Overstock,45,30283.4
2024-10-05,ST005,SKU01046,112,4,Overstock,20,84730.24
2024-10-05,ST005,SKU01047,26,14,In Stock,2,16971.24
2024-10-05,ST005,SKU01048,113,15,Overstock,7,8373.3
2024-10-05,ST005,SKU01049,42,1,In Stock,19,9380.28
2024-10-05,ST005,SKU01050,115,4,Overstock,34,18216.0
2024-10-05,ST006,SKU01001,32,10,Low Stock,2,16886.08
2024-10-05,ST006,SKU01002,107,12,In Stock,7,53188.63
2024-10-05,ST006,SKU01004,112,19,Overstock,7,84551.04
2024-10-05,ST006,SKU01005,20,6,Low Stock,2,13397.8
2024-10-05,ST006,SKU01007,138,0,In Stock,58,101990.28
2024-10-05,ST006,SKU01008,47,9,In Stock,3,6106.24
2024-10-05,ST006,SKU01009,27,4,Low Stock,8,836.46
2024-10-05,ST006,SKU01010,48,10,In Stock,3,5298.24
2024-10-05,ST006,SKU01012,25,4,Low Stock,4,14573.75
2024-10-05,ST006,SKU01013,26,3,Low Stock,6,2708.16
2024-10-05,ST006,SKU01014,82,18,Overstock,5,14627.98
2024-10-05,ST006,SKU01015,28,3,Low Stock,6,19592.72
2024-10-05,ST006,SKU01016,69,5,In Stock,18,18494.76
2024-10-05,ST006,SKU01017,116,8,In Stock,15,50644.44
2024-10-05,ST006,SKU01018,124,6,Overstock,21,8756.88
2024-10-05,ST006,SKU01019,52,18,Overstock,4,25763.92
2024-10-05,ST006,SKU01020,107,1,In Stock,47,84402.67
2024-10-05,ST006,SKU01021,10,5,Low Stock,1,7870.7
2024-10-05,ST006,SKU01022,33,8,In Stock,5,18100.5
2024-10-05,ST006,SKU01023,102,9,In Stock,8,32808.3
2024-10-05,ST006,SKU01025,84,12,Overstock,9,23892.96
2024-10-05,ST006,SKU01026,133,9,Overstock,15,84131.81
2024-10-05,ST006,SKU01027,6,9,Low Stock,0,3358.08
2024-10-05,ST006,SKU01028,96,4,Overstock,15,29361.6
2024-10-05,ST006,SKU01029,15,1,Low Stock,5,7201.5
2024-10-05,ST006,SKU01031,52,10,In Stock,3,39185.12
2024-10-05,ST006,SKU01032,74,1,In Stock,16,57099.88
2024-10-05,ST006,SKU01033,41,9,Low Stock,3,13442.26
2024-10-05,ST006,SKU01034,113,4,Overstock,22,14607.51
2024-10-05,ST006,SKU01036,96,9,Overstock,6,16466.88
2024-10-05,ST006,SKU01037,17,3,Low Stock,3,1586.27
2024-10-05,ST006,SKU01038,126,9,Overstock,9,6336.54
2024-10-05,ST006,SKU01040,115,13,In Stock,8,41676.0
2024-10-05,ST006,SKU01041,98,7,In Stock,17,15206.66
2024-10-05,ST006,SKU01042,61,12,In Stock,5,25804.22
2024-10-05,ST006,SKU01043,92,8,In Stock,9,26373.64
